Identif_hog;Identif_2010;Fexp_cen2010;Provincia;Dominio;Ciudad_Auto;Área;sexo;edad;etnia;instruccion;perceptor;numpers;ing_cor_per;dec_nac_per;d1;d10;VI15;NV05
190150001005081;190150001005;8,3722355234253;19;19; ;1;2;44;6;5;1;4;361,372916666667;8;296,02;27,33;1;2
190150001005091;190150001005;8,3722355234253;19;19; ;1;1;31;6;5;1;5;330,444;8;166,53; ;1;2
190150001005101;190150001005;8,3722355234253;19;19; ;1;1;36;6;3;1;3;242,584444444444;7;117,62; ;1;1
190150001005111;190150001005;8,3722355234253;19;19; ;1;1;60;6;4;1;3;165,328888888889;5;127,12; ;1;1
190150001005121;190150001005;8,3722355234253;19;19; ;1;2;28;6;5;1;3;220,942222222222;6;281,78; ;1;1
190150001006011;190150001006;8,3722355234253;19;19; ;1;2;95;6;3;1;1;354,25;8;37,78; ;1;2
190150001006021;190150001006;8,3722355234253;19;19; ;1;1;37;6;4;2;3;204,36;6;94,59;,83;1;2
190150001006031;190150001006;8,3722355234253;19;19; ;1;1;48;6;3;1;1;350,016666666667;8;3,95; ;1;1
190150001006041;190150001006;8,3722355234253;19;19; ;1;2;18;6;4;1;1;521,236666666667;9;5,27; ;1;2
190150001006051;190150001006;8,3722355234253;19;19; ;1;2;33;6;5;2;3;103,646666666667;2;47,65; ;1;1
190150001006061;190150001006;8,3722355234253;19;19; ;1;1;30;6;4;2;4;245,291666666667;7;116,29; ;1;2
190150001006071;190150001006;8,3722355234253;19;19; ;1;1;56;6;3;2;3;222,24;6;105,41; ;1;1
190150001006081;190150001006;8,3722355234253;19;19; ;1;1;61;6;3;3;7;190,544285714286;6;206,1;35;1;2
190150001006091;190150001006;8,3722355234253;19;19; ;1;2;49;6;4;1;1;328,85;8;72,66; ;1;1
190150001006101;190150001006;8,3722355234253;19;19; ;1;2;33;6;5;1;1;878,566666666667;10;82,62; ;1;2
190150001006111;190150001006;8,3722355234253;19;19; ;1;1;38;6;5;2;5;191,512;6;2,57; ;1;2
190150001006121;190150001006;8,3722355234253;19;19; ;1;1;49;6;5;3;6;297,472222222222;8;534;66,25;1;2
190150001007011;190150001007;8,3722355234253;19;19; ;1;1;56;6;5;2;4;790,055833333333;10;444,34;116,67;1;2
