distrito,muni,localida,pobtotal,vp,vpcontv,municipio
26,1,57,80,15,3,472
26,1,58,43,6,2,472
26,1,59,26,4,0,472
26,1,60,110,24,9,472
26,1,61,74,13,3,472
26,1,62,146,28,12,472
26,1,63,173,34,22,472
26,1,64,140,25,8,472
26,1,65,69,16,7,472
26,1,66,103,19,1,472
26,1,67,93,20,4,472
26,1,68,26,5,1,472
26,1,69,12,3,3,472
26,1,70,40,9,6,472
26,1,71,36,8,6,472
26,1,72,68,17,13,472
26,1,73,37,7,4,472
26,1,74,16,3,3,472
26,1,75,13,3,0,472
26,1,76,29,4,0,472
26,1,77,27,6,3,472
26,1,78,18,4,1,472
26,2,1,723,151,111,473
26,2,2,1213,239,59,473
26,2,3,93,22,16,473
26,2,4,363,69,34,473
26,3,1,1159,180,22,474
26,3,2,463,80,5,474
26,3,3,454,69,32,474
26,3,4,336,58,15,474
26,3,5,506,87,24,474
26,3,6,73,15,4,474
26,3,7,244,35,8,474
26,3,8,32,6,0,474
26,3,9,33,5,0,474
26,3,10,21,3,0,474
26,3,11,165,26,2,474
26,3,12,53,9,0,474
26,3,13,30,5,0,474
26,3,14,61,11,3,474
26,3,15,82,15,1,474
26,4,1,3357,599,65,475
26,4,2,408,88,9,475
26,4,3,217,45,1,475
26,4,4,197,45,5,475
26,4,5,57,8,0,475
26,5,1,834,132,31,476
26,5,2,414,61,5,476
26,5,3,379,65,10,476
26,5,4,214,39,2,476
26,5,5,27,5,0,476
26,6,1,910,166,11,477
26,6,2,393,79,0,477
26,6,3,688,137,19,477
26,7,1,922,215,50,478
26,7,2,205,43,19,478
26,7,3,223,44,4,478
26,7,4,318,59,16,478
26,7,5,90,19,7,478
26,7,6,135,20,8,478
26,7,7,26,5,0,478
26,7,8,15,3,0,478
26,8,1,955,146,68,479
26,8,2,1046,177,11,479
26,8,3,561,109,63,479
26,8,4,457,65,5,479
26,8,5,534,103,15,479
26,8,6,229,37,12,479
26,8,7,63,9,0,479
26,8,8,72,10,3,479
26,8,9,31,4,0,479
26,8,10,465,81,19,479
26,8,11,137,21,0,479
26,8,12,83,12,0,479
26,8,13,43,9,0,479
26,8,14,138,20,1,479
26,8,15,74,13,10,479
26,8,16,94,14,0,479
26,8,17,14,3,0,479
26,8,18,90,14,0,479
26,8,19,32,5,2,479
26,8,20,22,5,0,479
26,8,21,20,3,0,479
26,8,22,34,5,0,479
26,8,23,33,4,0,479
26,9,1,762,145,31,480
26,9,2,293,64,18,480
26,9,3,381,82,12,480
26,9,4,361,79,19,480
26,9,5,95,21,8,480
26,10,1,1343,253,87,481
26,10,2,554,104,8,481
26,10,3,190,42,2,481
26,10,4,829,160,22,481
26,10,5,27,4,1,481
26,10,6,75,16,1,481
26,10,7,60,8,1,481
26,10,8,25,6,0,481
26,10,9,48,10,1,481
26,12,1,744,159,10,483
26,12,2,968,164,16,483
26,12,3,704,122,1,483
26,12,4,576,93,10,483
26,12,5,33,7,0,483
26,12,6,34,10,0,483
26,12,7,13,3,0,483
26,12,8,28,7,0,483
26,12,9,23,7,0,483
26,13,1,722,240,132,484
26,13,2,195,45,30,484
26,13,3,132,34,12,484
26,13,4,81,21,3,484
26,13,5,1088,225,61,484
26,13,6,29,9,3,484
26,13,7,13,3,0,484
26,13,8,90,15,0,484
26,13,9,145,30,7,484
26,13,10,21,4,0,484
26,13,11,28,4,0,484
26,13,12,31,6,0,484
26,13,13,111,19,9,484
26,13,14,12,3,0,484
26,13,15,48,6,0,484
26,13,16,21,4,1,484
26,13,17,44,9,0,484
26,13,18,306,59,12,484
26,13,19,105,18,4,484
26,13,20,54,11,7,484
26,13,21,136,23,9,484
26,13,22,38,7,4,484
26,13,23,104,22,13,484
26,13,24,19,3,0,484
26,13,25,21,5,0,484
26,13,26,20,4,1,484
26,14,1,675,123,19,485
26,14,2,67,15,0,485
26,14,3,27,4,0,485
26,14,4,23,5,0,485
26,14,5,28,6,0,485
26,14,6,24,7,0,485
26,14,7,24,7,0,485
26,14,8,55,10,0,485
26,14,9,12,3,0,485
26,14,10,18,3,0,485
26,14,11,32,4,0,485
26,14,12,26,4,0,485
26,14,13,60,12,0,485
26,14,14,22,5,0,485
26,14,15,23,4,0,485
26,14,16,33,7,0,485
26,14,17,74,13,0,485
26,14,18,25,5,0,485
26,14,19,18,3,0,485
26,14,20,30,7,0,485
26,14,21,23,6,0,485
26,14,22,79,15,0,485
26,14,23,9,3,0,485
26,14,24,24,3,0,485
26,14,25,11,3,0,485
26,14,26,25,5,0,485
26,14,27,12,3,0,485
26,14,28,16,3,0,485
26,14,29,61,9,0,485
26,14,30,57,13,0,485
26,14,31,18,4,0,485
26,14,32,38,5,0,485
26,14,33,23,4,0,485
26,14,34,17,5,0,485
26,14,35,20,3,0,485
26,15,1,759,167,45,486
26,15,2,67,11,2,486
26,15,3,73,8,0,486
26,15,4,81,22,0,486
26,15,5,606,98,9,486
26,15,6,457,103,68,486
26,15,7,75,17,0,486
26,15,8,64,9,0,486
26,15,9,181,35,0,486
26,15,10,23,4,0,486
26,15,11,34,7,0,486
26,15,12,141,28,0,486
26,15,13,29,6,2,486
26,15,14,82,18,0,486
26,15,15,36,6,0,486
26,15,16,91,18,6,486
26,15,17,14,3,0,486
26,15,18,22,5,2,486
26,15,19,45,9,1,486
26,15,20,28,5,1,486
26,15,21,37,6,1,486
26,15,22,16,4,0,486
26,15,23,61,12,0,486
26,15,24,17,5,0,486
26,15,25,60,13,2,486
26,15,26,53,7,0,486
26,15,27,27,4,0,486
26,15,28,28,4,0,486
26,15,29,12,3,0,486
26,15,30,74,15,2,486
26,15,31,14,3,0,486
26,15,32,32,5,0,486
26,15,33,47,9,2,486
26,15,34,20,4,0,486
26,15,35,60,7,0,486
26,15,36,29,4,0,486
26,16,1,1237,235,62,487
26,16,2,164,25,0,487
26,16,3,269,41,0,487
26,16,4,46,8,0,487
26,16,5,41,7,0,487
26,16,6,74,12,0,487
26,16,7,105,21,0,487
26,16,8,63,10,0,487
26,16,9,28,5,0,487
26,16,10,112,20,0,487
26,16,11,43,10,0,487
26,16,12,117,19,4,487
26,16,13,177,30,0,487
26,16,14,92,15,0,487
26,16,15,67,12,0,487
26,16,16,22,4,1,487
26,16,17,95,19,0,487
26,16,18,24,5,0,487
26,16,19,14,3,0,487
26,16,20,26,5,1,487
26,16,21,78,17,0,487
26,16,22,33,5,0,487
26,16,23,30,3,0,487
26,16,24,20,3,0,487
26,16,25,32,5,0,487
26,16,26,22,3,0,487
26,16,27,103,14,0,487
26,17,1,1549,278,104,488
26,17,2,477,84,29,488
26,17,3,27,4,0,488
26,17,4,106,17,2,488
26,17,5,41,9,1,488
26,17,6,28,4,0,488
26,17,7,24,5,0,488
26,17,8,61,12,2,488
26,17,9,103,20,4,488
26,17,10,6,3,0,488
26,17,11,18,3,0,488
26,17,12,21,4,0,488
26,17,13,17,3,0,488
26,17,14,15,3,0,488
26,17,15,24,3,0,488
26,17,16,15,4,0,488
26,17,17,56,12,2,488
26,17,18,17,4,0,488
26,18,1,773,207,106,489
26,18,2,92,21,12,489
26,18,3,266,62,29,489
26,19,1,789,188,31,490
26,19,2,820,132,0,490
26,19,3,1381,260,5,490
26,19,4,486,113,6,490
26,19,5,298,51,0,490
26,19,6,18,3,0,490
26,19,7,143,18,0,490
26,19,8,63,9,0,490
26,19,9,66,13,0,490
26,21,1,1178,277,164,492
26,21,2,43,8,0,492
26,21,3,206,32,0,492
26,21,4,100,19,0,492
26,21,5,81,16,1,492
26,21,6,668,122,2,492
26,21,7,11,3,0,492
26,21,8,15,3,0,492
26,21,9,18,3,0,492
26,21,10,25,7,0,492
26,21,11,21,4,0,492
26,22,1,796,136,44,493
26,22,2,746,125,55,493
26,22,3,383,68,27,493
26,22,4,103,17,3,493
26,22,5,73,13,0,493
26,22,6,118,22,0,493
26,22,7,60,9,0,493
26,22,8,364,68,14,493
26,22,9,169,34,6,493
26,22,10,41,9,4,493
26,22,11,83,16,5,493
26,22,12,24,5,2,493
26,22,13,122,22,3,493
26,22,14,33,7,3,493
26,22,15,141,29,3,493
26,22,16,32,7,2,493
26,23,1,1375,338,181,494
26,23,2,683,133,43,494
26,23,3,89,19,10,494
26,23,4,23,4,0,494
26,23,5,219,37,11,494
26,23,6,55,16,11,494
26,23,7,24,4,3,494
26,24,1,1745,336,167,495
26,24,2,70,14,3,495
26,24,3,24,3,3,495
26,24,4,28,3,3,495
26,26,1,3334,569,221,497
26,26,2,665,134,59,497
26,26,3,38,6,0,497
26,26,4,24,0,0,497
26,27,1,1154,233,4,498
26,27,2,234,41,0,498
26,27,3,499,98,0,498
26,27,4,20,4,0,498
26,27,5,46,8,0,498
26,27,6,150,25,0,498
26,27,7,288,55,0,498
26,27,8,206,40,0,498
26,27,9,112,24,0,498
26,27,10,90,19,1,498
26,27,11,9,2,0,498
26,28,1,731,153,26,499
26,28,2,371,65,0,499
26,28,3,576,99,7,499
26,28,4,51,12,1,499
26,28,5,387,70,12,499
26,28,6,1036,184,14,499
26,28,7,42,9,0,499
26,28,8,14,5,0,499
26,28,9,111,18,1,499
26,28,10,109,19,1,499
26,28,11,36,7,0,499
26,28,12,27,6,0,499
26,28,13,125,24,0,499
26,28,14,22,5,0,499
26,28,15,111,23,0,499
26,28,16,19,4,0,499
26,28,17,46,11,0,499
26,28,18,32,5,0,499
26,28,19,17,3,0,499
26,28,20,18,3,0,499
26,28,21,24,6,0,499
26,28,22,28,5,0,499
26,28,23,26,6,0,499
26,28,24,40,7,0,499
26,28,25,31,6,0,499
26,28,26,25,4,0,499
26,28,27,20,4,0,499
26,28,28,57,10,1,499
26,28,29,24,6,0,499
26,29,1,706,161,49,500
26,29,2,427,82,4,500
26,29,3,977,189,9,500
26,29,4,433,89,26,500
26,29,5,95,25,0,500
26,29,6,16,3,0,500
26,29,7,20,4,0,500
26,29,8,93,18,0,500
26,29,9,5,3,0,500
26,29,10,14,3,0,500
26,29,11,62,14,0,500
26,29,12,29,4,0,500
26,29,13,27,6,0,500
26,29,14,53,12,0,500
26,29,15,61,12,0,500
26,29,16,38,6,0,500
26,29,17,35,4,0,500
26,29,18,40,9,0,500
26,29,19,14,5,0,500
26,29,20,25,7,0,500
26,29,21,51,14,0,500
26,29,22,46,12,0,500
26,30,1,975,160,11,501
26,30,2,133,24,6,501
26,30,3,17,4,0,501
26,31,1,1171,258,152,502
26,31,2,165,33,11,502
26,31,3,109,22,15,502
26,31,4,185,45,14,502
26,31,5,26,4,0,502
26,31,6,25,4,0,502
26,32,1,458,103,63,503
26,32,2,97,24,13,503
26,32,3,45,8,6,503
26,32,4,20,4,0,503
26,32,5,15,4,3,503
27,2,1,1557,387,243,505
27,2,2,250,47,14,505
27,2,3,601,157,44,505
27,2,4,2126,475,342,505
27,2,5,567,109,13,505
27,2,6,295,59,29,505
27,2,7,421,88,4,505
27,2,8,228,35,20,505
27,2,9,272,63,11,505
27,2,10,260,62,23,505
27,2,11,144,29,4,505
27,2,12,155,33,0,505
27,2,13,13,3,0,505
27,2,14,62,13,0,505
27,2,15,219,46,0,505
27,2,16,161,33,0,505
27,2,17,61,9,0,505
27,2,18,66,17,1,505
27,2,19,76,14,0,505
27,2,20,46,8,0,505
27,2,21,17,3,1,505
27,4,1,715,188,127,507
27,4,2,10,3,2,507
27,4,3,22,4,2,507
27,5,1,743,147,93,508
27,5,2,72,17,0,508
27,5,3,1061,183,0,508
27,5,4,34,7,6,508
27,5,5,54,13,9,508
27,5,6,229,51,1,508
27,5,7,656,141,44,508
27,5,8,422,86,35,508
27,5,9,400,73,9,508
27,5,10,196,48,13,508
27,5,11,746,137,22,508
27,5,12,413,76,0,508
27,5,13,182,42,21,508
27,5,14,588,110,3,508
27,5,15,384,70,16,508
27,5,16,496,114,14,508
27,5,17,304,52,0,508
27,5,18,263,51,7,508
27,5,19,228,46,12,508
27,5,20,287,60,14,508
27,5,21,678,125,14,508
27,5,22,769,119,5,508
27,5,23,131,21,2,508
27,5,24,29,7,0,508
27,5,25,483,92,5,508
27,5,26,56,14,8,508
27,5,27,12,3,0,508
27,5,28,63,13,0,508
27,5,29,180,41,5,508
27,5,30,315,73,12,508
27,5,31,31,7,4,508
27,5,32,21,6,0,508
27,5,33,83,13,0,508
27,5,34,191,34,2,508
27,5,35,24,4,0,508
27,5,36,16,3,0,508
27,5,37,42,10,1,508
27,6,1,1661,449,52,509
27,6,2,495,111,1,509
27,6,3,869,186,0,509
27,6,4,374,71,2,509
27,6,5,64,12,0,509
27,6,6,56,16,0,509
27,6,7,24,6,0,509
27,6,8,6,3,0,509
27,6,9,15,3,0,509
27,6,10,19,4,1,509
27,7,1,503,123,24,510
27,7,2,140,36,12,510
27,7,3,22,7,1,510
27,11,1,479,132,70,514
27,11,2,475,139,26,514
27,11,3,202,47,15,514
27,11,4,517,117,31,514
27,11,5,114,23,3,514
27,11,6,1024,185,22,514
27,11,7,368,91,9,514
27,11,8,183,43,14,514
27,12,1,856,165,62,515
27,12,2,293,50,4,515
27,12,3,208,36,0,515
27,12,4,149,32,3,515
28,1,1,1377,298,102,516
28,1,2,860,196,38,516
28,1,3,372,70,15,516
28,1,4,118,20,3,516
28,1,5,201,42,12,516
28,1,6,201,38,6,516
28,1,7,243,50,13,516
28,1,8,395,79,0,516
28,1,9,138,35,5,516
28,1,10,379,85,11,516
28,1,11,66,15,0,516
28,1,12,452,88,16,516
28,1,13,120,28,8,516
28,1,14,23,7,0,516
28,1,15,50,10,0,516
28,1,16,51,8,2,516
28,1,17,13,3,0,516
28,1,18,26,7,0,516
28,1,19,19,4,0,516
28,1,20,14,3,0,516
28,1,21,51,12,5,516
28,1,22,268,57,18,516
28,1,23,13,3,0,516
28,1,24,35,7,0,516
28,1,25,47,9,1,516
28,1,26,21,6,0,516
28,1,27,13,3,0,516
28,1,28,44,10,0,516
28,2,1,3690,919,651,517
28,2,2,86,15,0,517
28,2,3,157,34,14,517
28,2,4,298,63,21,517
28,2,5,837,190,26,517
28,2,6,117,27,22,517
28,2,7,413,94,61,517
28,2,8,112,28,16,517
28,2,9,179,35,12,517
28,2,10,25,5,0,517
28,2,11,32,8,0,517
28,2,12,11,4,0,517
28,2,13,44,8,0,517
28,3,1,1081,317,265,518
28,3,2,10,3,3,518
28,3,3,15,3,3,518
28,4,1,72218,17817,15225,519
28,4,2,707,153,115,519
28,4,3,1308,303,222,519
28,4,4,241,59,49,519
28,4,5,284,60,42,519
28,4,6,752,170,125,519
28,4,7,161,33,24,519
28,4,8,160,32,5,519
28,4,9,23,5,1,519
28,4,10,467,108,58,519
28,4,11,32,11,8,519
28,4,12,31,11,4,519
28,4,13,33,9,0,519
28,4,14,10,3,0,519
28,4,15,15,4,2,519
28,5,1,11305,2413,1465,520
28,5,2,48,12,1,520
28,5,3,322,67,9,520
28,5,4,415,83,34,520
28,5,5,2173,433,189,520
28,5,6,473,87,22,520
28,5,7,608,122,48,520
28,5,8,108,19,16,520
28,5,9,90,18,5,520
28,5,10,39,8,1,520
28,5,11,48,11,0,520
28,5,12,17,3,0,520
28,5,13,35,8,1,520
28,5,14,18,8,1,520
28,5,15,16,5,0,520
28,5,16,12,7,0,520
28,5,17,91,18,0,520
28,5,18,58,13,0,520
28,6,1,5161,876,333,521
28,6,2,508,92,19,521
28,6,3,1335,238,64,521
28,6,4,1793,306,74,521
28,6,5,151,27,9,521
28,6,6,662,109,23,521
28,6,7,334,55,7,521
28,6,8,441,81,21,521
28,6,9,272,48,9,521
28,7,1,622,149,52,522
28,7,2,73,17,9,522
28,7,3,55,10,0,522
28,7,4,5,3,0,522
28,7,5,13,4,0,522
28,7,6,13,3,0,522
28,7,7,15,5,0,522
28,7,8,25,6,0,522
28,9,1,2193,540,223,524
28,9,2,17,7,0,524
28,9,3,14,7,0,524
28,9,4,1997,405,116,524
28,9,5,126,31,2,524
28,9,6,90,18,1,524
28,9,7,331,62,9,524
28,9,8,607,154,26,524
28,9,9,86,22,2,524
28,9,10,297,71,1,524
28,9,11,1226,293,120,524
28,9,12,1212,295,87,524
28,9,13,104,26,7,524
28,9,14,172,39,7,524
28,9,15,78,17,0,524
28,9,16,38,9,0,524
28,9,17,39,8,2,524
28,9,18,347,64,11,524
28,9,19,703,149,27,524
28,9,20,152,21,0,524
28,9,21,7,3,0,524
28,9,22,26,4,0,524
28,11,1,1200,232,47,526
28,11,2,265,58,4,526
28,11,3,253,48,0,526
28,11,4,198,45,6,526
28,11,5,11,3,0,526
28,11,6,33,5,0,526
28,11,7,39,5,0,526
28,11,8,156,32,7,526
28,11,9,113,21,0,526
28,11,10,27,7,0,526
28,11,11,13,3,0,526
28,11,12,40,12,0,526
28,11,13,35,9,0,526
28,11,14,17,4,0,526
28,11,15,34,7,0,526
28,11,16,26,8,0,526
28,11,17,60,12,0,526
28,11,18,21,4,0,526
28,11,19,26,5,0,526
28,11,20,28,5,0,526
28,11,21,242,56,0,526
28,11,22,12,3,0,526
28,11,23,29,4,0,526
28,11,24,37,8,0,526
28,11,25,24,4,0,526
28,11,26,36,7,0,526
28,11,27,24,4,0,526
28,11,28,22,4,0,526
28,12,1,7862,1893,1329,527
28,12,2,139,32,9,527
28,12,3,124,30,12,527
28,12,4,492,103,51,527
28,12,5,355,68,24,527
28,12,6,113,23,7,527
28,12,7,69,16,2,527
28,12,8,770,180,62,527
28,12,9,136,25,3,527
28,12,10,39,5,0,527
28,12,11,140,25,17,527
28,12,12,64,11,3,527
28,12,13,65,12,0,527
28,12,14,34,6,2,527
28,12,15,25,4,4,527
28,12,16,19,3,0,527
28,12,17,15,4,0,527
28,12,18,15,4,0,527
28,12,19,15,4,1,527
28,13,1,3344,817,658,528
28,13,2,181,38,23,528
28,13,3,23,5,1,528
28,13,4,4,3,1,528
28,13,5,13,4,0,528
28,13,6,13,4,1,528
28,13,7,431,100,64,528
28,13,8,25,4,3,528
28,15,1,2070,529,174,530
28,15,2,199,45,1,530
28,15,3,13,3,0,530
28,15,4,110,26,2,530
28,15,5,44,7,0,530
28,15,6,141,32,8,530
28,16,1,813,194,60,531
28,16,2,630,150,38,531
28,16,3,672,149,41,531
28,16,4,962,209,54,531
28,16,5,413,84,26,531
28,16,6,164,30,0,531
28,16,7,123,25,1,531
28,16,8,171,44,8,531
28,16,9,91,22,4,531
28,16,10,16,4,0,531
28,16,11,37,7,0,531
28,16,12,159,34,10,531
28,16,13,112,20,4,531
28,16,14,160,34,5,531
28,16,15,34,9,0,531
28,16,16,24,3,2,531
28,16,17,106,26,0,531
28,16,18,31,11,2,531
28,16,19,113,25,4,531
28,16,20,71,16,0,531
28,16,21,14,4,0,531
28,16,22,14,3,0,531
28,16,23,21,5,0,531
28,16,24,92,19,7,531
28,16,25,99,25,9,531
28,16,26,319,77,3,531
28,16,27,59,14,3,531
28,16,28,265,64,14,531
28,16,29,292,63,1,531
28,16,30,48,10,3,531
28,16,31,15,4,0,531
28,16,32,27,6,0,531
28,16,33,13,3,0,531
28,16,34,21,5,0,531
28,16,35,40,7,0,531
28,16,36,12,4,0,531
28,16,37,83,16,1,531
28,17,1,2325,633,502,532
28,17,2,373,78,34,532
28,17,3,40,7,2,532
28,17,4,16,4,0,532
28,17,5,10,3,0,532
28,17,6,20,5,5,532
28,18,1,1329,354,288,533
28,18,2,11,4,0,533
28,18,3,10,3,2,533
28,18,4,4,3,0,533
28,18,5,31,8,1,533
28,18,6,57,14,11,533
28,18,7,29,6,5,533
28,18,8,13,3,3,533
28,19,1,37068,8384,6813,534
28,19,2,118,24,1,534
28,19,3,237,65,0,534
28,19,4,265,57,5,534
28,19,5,186,31,2,534
28,19,6,20,0,0,534
28,19,7,1266,271,155,534
28,19,8,2290,556,170,534
28,19,9,773,160,71,534
28,19,10,355,66,12,534
28,19,11,907,210,14,534
28,19,12,1120,243,94,534
28,19,13,320,70,6,534
28,19,14,246,47,5,534
28,19,15,82,17,1,534
28,19,16,245,57,31,534
28,19,17,34,8,2,534
28,19,18,226,44,14,534
28,19,19,211,46,31,534
28,19,20,138,35,3,534
28,19,21,203,50,23,534
28,19,22,52,15,10,534
28,19,23,396,87,31,534
28,19,24,222,43,26,534
28,19,25,2555,647,608,534
28,19,26,36,7,0,534
28,19,27,30,7,0,534
28,19,28,942,203,78,534
28,19,29,30,5,0,534
28,19,30,753,168,92,534
28,19,31,358,79,17,534
28,19,32,122,31,24,534
28,19,33,5,3,0,534
28,19,34,386,79,52,534
28,19,35,43,8,6,534
28,19,36,15,4,2,534
28,19,37,16,5,0,534
28,19,38,102,21,2,534
28,19,39,53,8,3,534
28,19,40,224,51,23,534
28,19,41,49,8,1,534
28,19,42,8,3,3,534
28,19,43,18,6,1,534
28,19,44,18,4,1,534
28,19,45,67,15,3,534
28,19,46,31,7,1,534
28,19,47,41,8,5,534
28,19,48,141,37,32,534
28,19,49,29,9,0,534
28,19,50,14,4,0,534
28,19,51,56,11,0,534
28,19,52,43,11,1,534
28,19,53,64,14,6,534
29,1,1,7167,1860,1593,535
29,1,2,851,246,195,535
29,1,3,150,46,27,535
29,1,4,688,214,172,535
29,1,5,571,114,18,535
29,1,6,1361,300,107,535
29,1,7,224,58,37,535
29,1,8,365,106,98,535
29,1,9,303,77,64,535
29,1,10,1186,301,224,535
29,1,11,117,29,20,535
29,1,12,14,3,0,535
29,1,13,290,63,43,535
29,1,14,347,58,19,535
29,1,15,266,67,65,535
29,1,16,11,4,4,535
29,1,17,243,77,54,535
29,1,18,29,6,6,535
29,1,19,22,4,2,535
29,1,20,7,3,2,535
29,1,21,30,11,4,535
29,2,1,2407,565,520,536
29,2,2,952,244,209,536
29,2,3,1033,289,245,536
29,2,4,157,51,35,536
29,2,5,666,151,137,536
29,2,6,496,117,83,536
29,2,7,192,48,44,536
29,2,8,3871,955,872,536
29,2,9,204,48,43,536
29,2,10,77,17,15,536
29,2,11,287,77,64,536
29,2,12,347,84,69,536
29,2,13,73,16,13,536
29,2,14,172,41,23,536
29,2,15,52,7,0,536
29,2,16,108,22,20,536
29,2,17,125,30,23,536
29,2,18,114,32,27,536
29,2,19,178,46,42,536
29,2,20,225,48,41,536
29,2,21,50,11,8,536
29,2,22,84,22,17,536
29,2,23,51,16,14,536
29,2,24,123,34,20,536
29,2,25,39,11,7,536
29,2,26,37,8,6,536
29,2,27,144,31,23,536
29,2,28,118,26,21,536
29,2,29,50,12,10,536
29,2,30,98,24,22,536
29,2,31,20,3,0,536
29,2,32,59,14,6,536
29,2,33,13,3,3,536
29,2,34,51,15,14,536
29,2,35,40,9,5,536
29,2,36,64,13,9,536
29,2,37,27,7,7,536
29,2,38,42,10,7,536
29,2,39,9,3,3,536
29,2,40,69,14,11,536
29,2,41,38,9,6,536
29,2,42,155,28,13,536
29,2,43,18,6,5,536
29,2,44,23,6,1,536
29,2,45,28,5,4,536
29,3,1,22261,5574,4870,537
29,3,2,57,17,7,537
29,3,3,39,11,10,537
29,3,4,40,10,4,537
29,3,5,8,6,0,537
29,3,6,4,3,0,537
29,3,7,64,18,15,537
29,3,8,14,4,0,537
29,3,9,6,3,0,537
29,3,10,9,3,1,537
29,3,11,110,20,17,537
29,3,12,10,3,3,537
29,3,13,12,3,1,537
29,3,14,16,4,3,537
29,3,15,10,7,1,537
29,3,16,15,4,2,537
29,4,1,9330,2107,1449,538
29,4,2,140,27,11,538
29,4,3,156,35,10,538
29,4,4,78,16,7,538
29,4,5,64,14,3,538
29,4,6,8,4,1,538
29,4,7,23,3,1,538
29,5,1,7224,1796,1629,539
29,5,2,225,55,42,539
29,5,3,22,7,6,539
29,5,4,21,6,0,539
29,5,5,10,4,0,539
29,5,6,157,41,9,539
29,5,7,46,18,5,539
29,6,1,64642,13424,11249,540
29,6,2,2752,532,232,540
29,6,3,2751,681,520,540
29,6,4,945,186,69,540
29,6,5,1814,482,416,540
29,6,6,3880,800,656,540
29,6,7,34,7,1,540
29,6,8,16,5,3,540
29,6,9,19,4,3,540
29,6,10,40,14,5,540
29,6,11,39,6,2,540
29,6,12,302,54,13,540
29,6,13,399,75,16,540
29,6,14,41,8,1,540
29,6,15,101,17,3,540
29,6,16,5,3,3,540
29,6,17,80,13,0,540
29,6,18,90,17,4,540
29,6,19,90,16,3,540
29,6,20,13,9,1,540
29,6,21,18,5,0,540
29,6,22,99,20,5,540
29,6,23,78,17,8,540
29,6,24,158,53,14,540
29,6,25,106,22,9,540
29,7,1,19979,5081,4367,541
29,7,2,1195,235,111,541
29,7,3,2213,452,279,541
29,7,4,459,101,55,541
29,7,5,245,46,25,541
29,7,6,122,26,15,541
29,7,7,185,36,20,541
29,7,8,297,58,40,541
29,7,9,160,29,11,541
29,7,10,420,82,52,541
29,7,11,4235,910,490,541
29,7,12,48,9,6,541
29,7,13,310,65,39,541
29,7,14,178,44,30,541
29,7,15,444,77,47,541
29,7,16,327,63,46,541
29,7,17,2110,481,323,541
29,7,18,1031,252,184,541
29,7,19,259,58,37,541
29,7,20,473,91,32,541
29,7,21,139,30,20,541
29,7,22,71,13,3,541
29,7,23,12,3,3,541
29,7,24,49,12,6,541
29,7,25,43,10,0,541
29,7,26,20,4,1,541
29,7,27,122,29,11,541
29,7,28,13,3,2,541
29,7,29,694,138,37,541
29,7,30,374,68,12,541
29,7,31,10,3,2,541
29,7,32,17,4,3,541
29,7,33,302,53,23,541
29,7,34,31,5,0,541
29,7,35,849,158,72,541
29,7,36,13,3,3,541
29,7,37,57,15,9,541
29,7,38,172,35,21,541
29,7,39,122,24,12,541
29,7,40,198,31,14,541
29,7,41,13,3,2,541
29,7,42,17,4,4,541
29,7,43,13,3,1,541
29,7,44,12,3,2,541
29,7,45,15,4,2,541
29,7,46,35,8,6,541
29,7,47,36,10,6,541
29,7,48,14,3,0,541
29,7,49,30,6,3,541
29,7,50,471,52,47,541
29,7,51,17,4,1,541
29,7,52,273,44,17,541
29,7,53,9,3,2,541
29,7,54,498,90,29,541
29,7,55,10,3,3,541
29,7,56,506,95,16,541
29,7,57,65,13,7,541
29,7,58,21,5,0,541
29,7,59,15,3,1,541
29,7,60,128,18,5,541
29,7,61,130,24,9,541
29,7,62,134,40,21,541
29,7,63,249,54,31,541
29,8,1,3120,830,644,542
29,8,2,11,4,2,542
29,8,3,175,47,26,542
29,8,4,18,6,5,542
29,8,5,38,9,8,542
29,8,6,356,82,41,542
29,8,7,346,78,44,542
29,8,8,154,33,20,542
29,8,9,38,12,2,542
29,8,10,22,5,1,542
29,8,11,15,4,1,542
29,8,12,288,61,24,542
29,8,13,212,51,29,542
29,8,14,9,4,3,542
29,8,15,44,12,2,542
29,8,16,27,8,0,542
29,8,17,19,4,0,542
29,8,18,101,22,12,542
29,8,19,38,11,4,542
29,8,20,22,7,0,542
29,8,21,20,5,5,542
29,8,22,89,20,15,542
29,8,23,10,3,0,542
29,8,24,41,8,4,542
29,8,25,31,13,3,542
29,8,26,64,16,6,542
29,10,1,3112,669,200,544
29,10,2,1703,335,160,544
29,10,3,16,3,3,544
29,10,4,94,22,6,544
29,11,1,965,213,105,545
29,11,2,139,26,20,545
29,11,3,294,58,26,545
29,11,4,127,36,2,545
29,11,5,3825,790,427,545
29,11,6,3,3,0,545
29,11,7,81,19,1,545
29,11,8,87,21,5,545
29,11,9,67,19,6,545
29,11,10,95,18,4,545
29,11,11,85,38,2,545
29,11,12,14,8,0,545
29,12,1,5363,1329,1015,546
29,12,2,194,43,19,546
29,12,3,463,105,68,546
29,12,4,369,87,52,546
29,12,5,499,108,51,546
29,12,6,519,118,63,546
29,12,7,840,186,113,546
29,12,8,246,53,22,546
29,12,9,336,71,39,546
29,12,10,154,35,16,546
29,12,11,186,40,14,546
29,12,12,54,11,6,546
29,12,13,17,4,3,546
29,12,14,32,8,3,546
29,12,15,13,3,2,546
29,12,16,18,5,2,546
29,12,17,15,4,0,546
29,13,1,4146,1006,482,547
